City,AQI,PM2.5,PM10,NO2,CO,SO2,O3,Temperature (°C),Humidity (%),Wind Speed (km/h),Rainfall (mm),Pressure (hPa),Vehicle Count,Industrial Activity Index,Health Impact Score
Lucknow,357,84.18277447,73.00742394,62.81825444,7.985224837,3.502984705,89.88669622,32.49017333,87.80681119,5.822175539,62.14483348,984.0110459,51188,7.572784603,10
Rajkot,81,242.2830401,98.39978557,78.60789484,8.186970433,10.64601706,24.70738459,28.98505821,81.05700355,12.18191554,239.836455,1007.473473,227298,4.555276774,10
Nashik,494,97.48552896,197.9221288,41.05784276,9.421245409,25.38867858,21.8082978,29.48150468,89.80327528,7.890330005,64.29833876,1002.316552,195395,0.102863948,10
Lucknow,131,229.5959993,76.43873277,27.84058195,2.855206429,42.06352203,29.64599566,41.61433285,76.92403988,7.172511058,190.3975327,1033.986223,479010,9.466345024,10
Ahmedabad,239,177.1879943,271.691271,56.21589861,9.477696775,22.07304662,93.19709314,17.37068808,22.75526425,6.299335837,82.71842651,963.0366415,353315,0.089204004,10
Delhi,114,119.8282097,160.5364436,78.41976677,4.383771298,18.35562802,94.2380189,32.96777216,21.7509842,4.449601429,281.0951683,1036.258647,34555,7.72408311,10
Vadodara,405,106.261774,144.0983974,38.66616219,1.145469328,9.752164212,45.04911436,40.80472175,71.64158662,13.37198429,285.4320751,982.6825251,8332,3.176218778,10
Pune,341,107.0971113,29.56561552,12.11773654,4.504694127,42.27565695,48.96206424,19.16064788,92.98225007,5.855234109,54.93898764,964.1585865,100012,0.703058581,10
Vadodara,302,20.31600791,218.9011276,8.253466748,8.174488539,2.495749555,58.01535562,36.63412323,30.45944939,1.430552105,23.66695413,1008.783392,96612,2.979363712,10
Meerut,145,100.198518,274.0036214,23.33142434,9.082787848,33.40708637,50.91613378,15.83191485,81.20963731,14.00592049,258.7457879,988.1685689,384325,3.965993599,10
Lucknow,382,249.1700105,146.9007704,59.03724203,3.599787906,9.366085536,13.35359282,16.23410568,92.95309836,13.40980538,62.58146439,1049.277583,95752,9.30969899,10
Vadodara,238,43.15176403,115.48733,48.62194999,6.333223811,7.222126417,33.12692062,16.07143355,62.27692034,5.75956789,96.85809073,991.6557298,7357,0.367108398,10
Ludhiana,67,168.0653558,98.23421234,32.48522616,2.101728198,14.18916852,73.82816091,31.85514269,63.03493007,15.26913845,195.0345313,984.0355202,330182,4.501315659,10
Indore,310,176.8139987,175.108422,59.30622868,0.403511852,40.74925982,16.86580007,32.16432717,95.42762106,11.09266513,270.6324676,1038.064862,450660,2.165446019,10
Surat,248,194.8073197,154.5534754,21.00400085,0.83411264,39.86006374,85.46593468,33.33728631,63.26104562,18.85043818,223.5648273,983.5785467,354593,6.734442315,10
Hyderabad,116,232.6546101,81.77857394,28.47000374,0.984116398,6.916647896,74.92615338,28.8393628,42.93321717,13.68079198,225.1865904,994.2531335,120291,4.430934648,10
Indore,177,127.2275712,98.96851157,6.19242931,0.650270485,18.19443758,66.52536387,19.69871062,66.48156134,7.697317165,116.6007837,968.784892,278121,3.143443358,10
Vadodara,337,71.51482796,86.70499543,13.05526561,0.237444328,11.75306638,71.58668427,34.42717479,22.60212903,12.62797517,177.4525434,1014.021656,267167,9.470166989,10
Ahmedabad,421,106.1393687,137.3890949,73.80726778,3.594058543,49.29009361,85.3356632,34.87946571,24.57446145,0.554273222,93.70201964,1027.40835,100648,5.333853529,10
Bangalore,211,192.9225769,253.1548029,49.5975197,3.944364178,42.70145983,79.90503067,31.40998076,95.53464205,9.98900558,296.3699502,983.718808,62655,9.645690131,10
Bhopal,182,42.86945321,177.6206891,35.34058133,1.587726304,41.68570091,71.26902484,34.36246256,36.17522124,1.48698784,65.32456817,1044.995107,165192,5.051694379,10
Meerut,323,164.8590209,70.29746419,24.35764925,1.876359404,32.81868532,42.94895811,20.13764751,71.45460251,19.00395133,41.46080184,1012.304728,131669,1.212765859,10
Ahmedabad,215,85.52320964,164.5327643,40.52782487,0.788487502,13.1299071,60.57682099,29.11784819,44.47224034,10.99526708,38.34756327,993.9070308,445514,4.394794066,10
Kolkata,71,24.66181769,238.2081743,35.31791702,9.341161576,15.78168793,34.52006719,31.99629965,85.97080108,2.899435005,26.10635072,1037.047577,258305,9.730882091,10
Meerut,266,64.60898223,140.010793,7.822896705,5.272233201,16.71532254,93.02479047,15.97575331,73.62183561,7.389730159,114.8162017,955.4990478,142429,8.062998146,10
Nagpur,455,193.1349141,218.5060524,79.31933156,5.643909166,46.42584869,90.45949409,24.34359243,91.05430095,15.28597738,184.7917209,971.521903,152309,3.221809005,10
Jaipur,169,126.372725,162.4707248,67.16524262,0.100049383,11.74504016,46.07321995,21.11209713,25.73056582,19.15365405,97.41204308,1010.267559,101757,0.554517811,10
Meerut,150,101.3612862,83.86294018,31.53194172,0.136764265,21.95083118,16.03033196,11.75946591,26.85741638,15.55307042,197.378626,1022.143182,19721,1.356949884,10
Lucknow,215,113.3207221,193.0081745,52.92762125,4.812459886,39.64145504,10.93209204,44.06183848,85.35451381,2.182307238,217.4581246,1039.966578,301510,8.814606394,10
Bangalore,445,230.9742346,141.2758802,27.55505825,6.783703871,26.03500534,75.67749958,12.16938647,91.22010202,15.58403914,233.5160129,1049.040474,413774,2.628083753,10
Mumbai,224,237.6525562,145.2557852,56.25736426,3.080742844,6.294195713,67.14433558,41.88855967,88.6080115,19.86389395,209.9447255,1018.016073,368039,0.833447766,10
Varanasi,385,117.610987,151.2627488,17.62337366,4.072104569,46.06557096,27.91025555,24.50038067,79.62889774,10.36924958,93.12041842,956.7627414,119870,8.143034626,10
Rajkot,221,57.35425032,34.17537725,34.54893042,9.984012576,48.78144663,7.821563788,17.54710328,76.267358,18.21290822,255.550355,963.6959816,431201,8.879382575,10
Lucknow,56,209.5816858,43.15918895,29.10043498,6.031265456,29.02487325,53.5166981,29.55616383,64.70176446,2.461193398,187.2100391,968.930055,248855,8.086142073,10
Mumbai,377,168.7128544,59.96396812,58.62883147,4.324368067,34.0484622,50.79010351,25.3916948,38.1114659,14.9183815,274.9180365,995.7039629,304177,1.938417177,10
Delhi,469,34.27593102,162.321014,76.92901187,9.270006997,8.824285693,29.71752351,37.52597257,66.13227768,3.60871956,216.6364194,1001.739498,182045,4.795083536,10
Kolkata,371,112.2066548,88.558266,67.56871597,4.911757277,39.72885884,80.44384869,43.75526218,41.8974799,14.10021312,151.1662823,1025.70767,377051,1.393534166,10
Hyderabad,203,170.0828982,256.4824308,18.91095552,1.381019904,25.24715283,93.71484553,17.24096577,77.72105265,15.03942695,19.84713429,954.383533,350033,7.834198081,10
Chennai,355,99.77674409,165.1747622,49.23864141,1.869488359,15.90604495,51.02924215,24.61125882,46.85601885,3.871434278,299.4994417,973.8942349,102273,5.61599584,10
Jaipur,374,156.3235547,243.8258844,78.01643405,8.003234079,27.0252399,82.5836668,20.03061149,83.5890469,10.75630319,286.2459202,1015.103641,362882,6.155449013,10
Bhopal,203,88.19008182,28.48953547,27.1708795,3.215137775,10.2763745,77.32047611,34.78023705,89.02989913,14.41618886,2.375647067,1005.601395,411268,8.613472005,10
Srinagar,271,247.8851752,158.9057777,41.43769394,8.58331303,46.43345855,77.9879632,35.39065789,79.07793414,13.56558075,130.3546925,998.9401658,247694,3.299052874,10
Ludhiana,202,10.26353859,207.9633832,60.47953927,0.4102109,28.86534367,32.44067212,12.79462824,78.98119761,15.45292607,132.5384265,1042.987458,190459,4.789684127,10
Meerut,327,92.55957227,116.3793744,40.86937351,7.954131904,38.8838762,21.27996268,43.42876919,71.22405465,11.50322047,22.82460881,1046.362897,188464,5.6292235,10
Indore,168,177.3066045,45.87076744,35.48909275,6.780814079,29.17571539,86.11340925,35.5772154,79.97700543,10.230267,120.7799684,1030.078118,363335,2.823339892,10
Varanasi,351,142.2639862,206.0025857,24.57725878,8.537768496,18.84164519,29.17754178,28.56846103,98.72507052,12.69704897,186.7823023,988.4211522,472201,4.162390367,10
Kolkata,192,26.89886524,99.5216253,9.881323176,4.192336697,21.8640222,98.74882641,15.52305182,28.30931913,16.84864662,180.0855766,1006.204927,23500,4.643149756,10
Kolkata,463,58.12298458,67.4352878,38.11093996,1.418055424,9.767530249,71.37692592,39.07653323,38.23740177,8.779523746,236.5385182,961.2790915,214753,0.664355439,10
Indore,429,81.52662602,293.9962538,40.6198531,7.521528883,17.09394642,48.27946219,24.38454874,40.51718144,9.390957467,29.41664006,1008.024154,382720,2.951251381,10
Varanasi,98,217.2060359,81.47002875,38.30132825,5.799304483,49.66305883,63.88580809,26.07788901,58.43749233,7.604404881,111.3663976,994.3684997,124875,0.540373036,10
Nashik,337,242.1636525,262.7432442,37.76285591,4.278248605,43.96068981,38.9484063,42.75954283,21.8439598,11.59093379,57.43891106,998.9233606,124951,5.141695551,10
Ludhiana,394,100.9314724,211.5416498,23.68998113,4.225687725,36.33812372,21.73794318,20.74666004,39.84507028,6.573225074,24.5347471,999.5068896,8708,1.725752938,10
Nagpur,52,192.6481564,146.6453223,34.40549009,4.604645376,31.32904582,82.00384535,37.52107569,67.96736323,13.54808172,83.57142973,980.965765,397241,0.720288937,10
Meerut,330,169.7881484,264.6073864,36.02170951,5.701874083,17.39316132,41.36480645,27.22728228,87.72789551,6.480080121,154.4175486,974.0028876,368449,6.263862168,10
Bhopal,439,23.55690565,88.23217112,61.70816999,2.775517058,2.079108376,38.32314942,36.19618008,67.90278321,18.74757145,187.8403518,1028.637394,482394,4.936771303,10
Varanasi,333,227.5633366,209.3788991,70.6315683,6.885806945,11.82681256,93.18241834,25.50703962,67.3393281,3.023255968,5.403983648,1000.606045,183794,3.883187821,10
Bhopal,218,113.3306577,278.1137161,58.99945817,9.152657184,17.37015314,25.48153383,29.70990777,28.98103808,14.92554275,30.75329219,1009.517832,209891,4.369762087,10
Delhi,387,188.4475275,201.5273945,10.32940538,5.836999282,17.42554876,85.37728075,27.86217959,83.53056823,4.699223724,169.1479653,988.9098424,41983,9.546277756,10
Thane,484,105.3652924,94.80923306,66.79771477,4.831265204,13.33588372,45.77768206,30.35562033,90.56492407,15.89387464,287.4489069,1047.002905,327263,3.093133089,10
Indore,482,221.9882791,163.0431241,36.30015752,9.217949562,14.99246397,85.19546894,22.52698621,20.67166897,16.06759635,213.0379638,1045.026484,193699,1.129793836,10
Ahmedabad,86,202.0672391,25.77988087,63.47138236,3.101497723,47.77493752,33.74393304,36.11717783,65.82196925,16.99563229,203.1324091,1033.653743,34688,9.560868001,10
Lucknow,407,108.6313779,93.88456168,76.1049739,8.645955162,10.9761776,32.13747037,16.39778739,97.08468447,13.63850471,209.8071539,1032.400327,374626,9.39394032,10
Thane,476,162.4701808,210.240633,17.16341469,9.836866834,27.80177638,72.86194647,21.93782142,99.3035283,9.628756473,52.12266168,960.3843656,466944,9.144632017,10
Ludhiana,261,66.78178542,207.5141207,20.82506987,7.527563017,28.05987314,7.661698346,20.79326113,49.47928522,6.976560059,192.6209095,999.8263088,489905,6.373815001,10
Vadodara,339,26.4711063,102.2717441,67.50932111,6.354499235,30.22883516,35.84269071,38.36353821,72.34819073,1.047430356,158.0380547,1031.929165,46432,2.349935005,10
Surat,252,152.7001861,253.7149905,17.35546935,3.906646945,27.66202612,30.9151076,33.53844356,63.48100261,7.025595187,139.2773211,1032.772255,113112,9.43525662,10
Nagpur,338,34.98704896,160.0395999,31.35890332,8.377404322,35.83126018,71.16779487,12.30464214,97.45134029,7.735734196,125.8512832,951.979521,415289,7.011231398,10
Lucknow,311,107.0750182,206.4762437,74.73660464,4.341622083,26.49805969,82.40397288,28.0169375,99.80590404,8.835028082,241.5126276,1018.951355,346446,9.307957743,10
Hyderabad,114,188.7600135,216.4363059,28.78590392,8.764402075,25.42988239,54.45313022,17.65979036,82.5022683,9.487368409,188.2446015,984.7174336,63979,2.809244196,10
Meerut,185,40.63870473,172.6845119,65.27841716,7.522560726,26.83950505,16.55173546,23.27983804,22.25396866,16.09394829,14.68324487,1021.256487,383531,9.289783983,10
Meerut,188,28.83271271,217.4644391,66.84604087,9.025417434,47.24333611,56.72026954,43.9765093,87.03346012,9.572995494,85.30815985,992.9292346,139856,4.506093055,10
Agra,464,174.2463479,194.5516203,72.10972829,8.795149075,42.18458335,25.61423934,30.03643844,45.66199217,5.305625394,245.8250764,1000.032358,168342,1.684502375,10
Vadodara,133,52.10487837,109.9256885,65.23170094,9.347091392,30.41748475,13.84969796,39.56925901,30.26327928,1.854304194,41.03053882,967.2627269,447777,3.165943435,10
Nagpur,103,152.7095995,28.77557111,34.18589482,4.176525976,31.74795727,45.15383878,25.64451116,80.76497198,11.75921344,130.7481698,1034.714762,76960,4.713914771,10
Nashik,467,217.9651432,56.89543067,70.91168779,6.676377009,22.61353618,66.76534097,10.63834033,66.23411649,17.41174063,159.4310069,968.4754862,126762,9.602090773,10
Pune,299,71.25968273,186.6850049,13.80096666,7.911730834,23.28350771,23.45377907,26.53485335,27.8334536,17.9663759,38.19030559,1007.705988,45859,0.26661388,10
Thane,395,12.98944108,247.2498604,75.47408547,8.534924939,38.97263634,29.49337161,36.05647643,68.38148074,1.685192308,172.8020255,1026.563455,153013,1.631323487,10
Patna,292,64.3628036,208.8886315,64.67308751,5.434407475,10.20401568,46.22563859,20.87628316,74.47682836,5.80652813,216.062816,976.6084991,131668,3.951191474,10
Bhopal,463,106.7587231,190.5321372,30.59440596,5.207532294,37.81123302,87.79996709,12.72332882,42.98444743,13.42279467,33.38538813,1034.465557,17719,9.884369702,10
Vadodara,426,29.53462223,49.0932646,8.012251262,3.249011798,46.10293784,99.31537284,28.16756443,94.9697941,15.76644826,138.4218124,964.7833118,308431,6.644949027,10
Nagpur,290,238.3659022,146.2297302,17.44875369,3.336513423,3.625226191,81.34188718,16.83285387,96.98551155,15.05697873,289.2738326,1011.702372,466263,1.448118024,10
Vadodara,142,191.9243229,274.6928415,59.64092022,0.695786706,21.8229697,65.26706561,13.29289792,28.32880227,17.10547187,3.386708427,1020.22536,74867,2.52726663,10
Meerut,457,198.4533912,200.9184725,55.52463123,8.492706365,43.73629351,24.32769156,27.97114617,53.20791881,5.348474637,213.2985272,953.162462,11419,1.3036921,10
Mumbai,141,38.93064634,171.2024491,24.03043699,0.413501253,9.327460091,9.296564784,21.32869431,75.24200875,10.56914011,89.11416048,992.5635341,452293,8.968420179,10
Lucknow,443,222.318167,219.9192599,60.50028857,5.331825947,17.47230775,47.19803721,42.53118935,61.96211133,2.363342188,88.24406077,1001.764655,40932,1.961345103,10
Thane,188,150.8096453,20.20871321,25.21164055,1.929079962,28.17547741,96.83884837,11.12432801,54.66598997,5.538985655,273.7846933,1000.238375,269925,6.365181785,10
Bhopal,112,76.86424249,214.7439712,50.95672362,3.452422479,20.67197318,24.76981411,20.58036004,64.41504791,15.47909143,199.814213,1009.381084,72805,9.773434012,10
Surat,312,205.9336933,84.89841163,8.119959731,7.200221211,49.07339631,78.1746145,42.97528586,33.79260931,10.67785851,74.58779718,994.7144963,30270,4.79707654,10
Srinagar,168,115.4230754,280.9245997,10.36890059,4.645952563,16.22536227,9.53637418,43.25351421,29.24811473,15.9587972,141.6720905,1031.979005,428288,3.728374914,10
Ahmedabad,325,120.4982649,265.0018502,28.37896522,9.330466537,22.24696209,16.40225532,19.94032504,98.3199345,0.810348008,43.70873632,989.6753727,19562,0.280535837,10
Chennai,455,28.25266441,261.3911761,23.41075448,5.966813502,36.88257948,28.86258922,26.51316621,74.95605566,7.212990105,212.5290336,1046.344396,203588,7.159472213,10
Thane,142,174.1839249,267.0571906,38.18114899,8.245286334,4.223312658,74.3900452,29.57642449,86.20663252,12.5724032,36.56109354,1026.461271,7973,5.495917948,10
Lucknow,283,50.24702711,25.14538056,74.30942955,5.125598805,16.72522544,36.78725365,22.49770984,75.86995307,12.91784541,287.7749054,1039.286083,211675,2.131383408,10
Mumbai,219,209.9946714,75.01940254,10.25519286,0.811352285,23.37898285,15.91272722,24.44028275,82.88618093,10.21987716,208.5729259,1009.967976,202991,4.314274718,10
Thane,270,23.02236873,263.0852769,41.20630958,3.126509262,45.7947675,66.29109115,14.35843517,75.07162347,8.385068344,53.75035541,979.8361585,311209,6.448011972,10
Ludhiana,176,21.72045466,147.7654906,48.10672862,6.952759667,6.333061776,20.51164629,25.96220103,35.88439849,15.33976099,38.35079753,1011.442976,419661,1.806776093,10
Jaipur,466,27.01874462,126.9607143,56.07931025,4.953031232,18.60980326,28.6371416,28.75977982,93.83791551,14.13934706,156.8372297,1021.910002,114377,6.08097977,10
Hyderabad,225,200.2427268,124.9274345,68.52922646,2.456320152,37.74754113,36.67302235,24.27917269,20.64393806,8.332915681,127.0463454,995.2839933,339828,4.796296317,10
Delhi,115,22.74631207,55.55205236,5.727400191,4.580936676,17.27490073,47.09244982,21.80240077,24.16307062,13.48170148,234.7220928,953.2554042,377126,1.003901203,10
Nagpur,187,162.5960113,226.9174161,66.05993895,1.935459119,11.33383895,38.00903256,29.69722842,41.4371766,13.73479408,121.0241127,976.0273267,373301,4.112726513,10
Ludhiana,254,134.481257,51.34862086,46.2230748,5.048179745,42.50570213,79.07262714,43.50962841,46.04504308,7.435270677,111.3376606,1046.567725,337654,4.975360207,10
Lucknow,451,141.7246356,195.8571973,57.86945593,8.592723938,6.499583681,37.75921865,35.16159351,37.85359643,7.921898031,214.2795501,995.5863467,291058,9.396714012,10
Kolkata,348,229.124351,299.1082371,56.47225511,2.709675743,5.844706578,90.0351564,30.0256669,41.25320506,15.5323164,208.3758171,966.0059476,378988,1.473476826,10
Thane,133,43.92114187,277.6387779,67.98551052,4.010683862,14.14343832,35.75508125,36.43191898,76.43072005,14.62885701,140.6656297,980.9971611,39303,6.600572933,10
Nashik,375,168.2296069,201.7235269,35.90200414,5.603739258,25.44738695,72.29200896,20.51354237,80.62052131,18.19330143,145.6581106,1036.0805,411339,8.89521282,10
Varanasi,87,192.4220007,39.6367643,65.71150592,3.838990887,36.34002128,66.06975791,20.79505159,26.69719042,11.83517364,41.0833532,1046.719069,324392,0.001798268,10
Vadodara,70,153.8667373,184.2649198,6.876964552,5.530569971,13.47588337,68.86245908,28.18050377,52.20877868,12.47831656,257.8001112,1028.069371,173627,1.80412143,10
Vadodara,472,216.0015595,88.15170249,51.4535103,2.514898019,37.11848367,34.58929802,32.03730542,96.3610638,1.32280784,9.515094133,1010.524999,357596,8.262446234,10
